0.03, 0.02, -1.51, 0.00, -0.02, 1.00, -0.46, 0.02, 0.89, -0.54, -0.48, -154.89

0.01, 0.02, -1.47, -0.01, 0.01, 1.00, -0.46, 0.02, 0.89, 0.06, -0.46, -153.11

0.01, 0.03, -1.59, -0.05, -0.01, 1.00, -0.43, 0.11, 0.90, 0.60, 0.06, -150.85

-0.02, 0.01, -1.40, -0.00, 0.02, 1.00, -0.43, 0.11, 0.90, 1.22, -0.75, -148.95

-0.04, 0.01, -1.47, -0.02, -0.04, 1.00, -0.44, 0.11, 0.89, 0.13, -0.64, -147.11

0.03, 0.03, -2.11, -0.05, 0.00, 1.00, -0.44, 0.11, 0.89, 0.27, 0.24, -144.53

0.01, 0.02, -1.45, -0.02, 0.01, 1.00, -0.44, 0.11, 0.89, 0.33, -0.20, -142.82

0.02, 0.01, -0.99, -0.02, -0.02, 1.00, -0.45, 0.16, 0.88, 0.07, -0.13, -141.41

0.05, 0.02, -1.15, -0.02, -0.02, 1.00, -0.45, 0.16, 0.88, -0.17, 0.02, -139.87

-0.00, 0.03, -1.13, -0.05, -0.02, 1.00, -0.45, 0.16, 0.88, -0.34, 0.76, -138.40

-0.07, 0.03, -1.46, -0.02, 0.01, 1.00, -0.41, 0.18, 0.90, 0.45, -0.11, -136.41

-0.07, 0.01, -1.41, -0.02, -0.03, 1.00, -0.41, 0.18, 0.90, -0.31, -0.47, -134.66

0.02, 0.03, -1.45, -0.03, 0.01, 1.00, -0.37, 0.22, 0.91, 0.19, -0.61, -132.62

-0.08, 0.00, -0.93, -0.00, -0.01, 1.00, -0.37, 0.22, 0.91, 0.02, -1.25, -131.31

-0.08, 0.02, -1.15, -0.03, -0.01, 1.00, -0.37, 0.22, 0.91, -0.12, -0.80, -129.81

-0.13, 0.02, -1.04, -0.02, 0.02, 1.00, -0.38, 0.24, 0.89, 0.68, -0.65, -128.40

-0.08, 0.02, -1.24, -0.03, -0.01, 1.00, -0.38, 0.24, 0.89, 0.10, -0.30, -126.86

-0.07, 0.02, -1.08, -0.01, 0.01, 1.00, -0.38, 0.24, 0.89, 0.29, -0.54, -125.53

-0.01, -0.00, -0.74, -0.01, 0.02, 1.00, -0.30, 0.29, 0.91, 0.92, -1.42, -124.21

-0.04, 0.01, -0.57, -0.03, 0.03, 1.00, -0.30, 0.29, 0.91, 1.21, -1.35, -123.22

-0.03, 0.01, -0.22, -0.02, 0.02, 1.00, -0.30, 0.29, 0.91, 0.97, -1.50, -122.68

-0.00, 0.00, -0.03, -0.02, 0.01, 1.00, -0.28, 0.29, 0.91, 0.66, -1.71, -122.30

-0.01, -0.00, -0.00, -0.02, 0.02, 1.00, -0.28, 0.29, 0.91, 0.73, -1.79, -121.96

-0.00, -0.00, 0.00, -0.02, 0.01, 1.00, -0.31, 0.32, 0.90, 0.92, -1.41, -121.60

-0.02, 0.00, 0.01, -0.02, 0.01, 1.00, -0.31, 0.32, 0.90, 1.01, -1.31, -121.26

